L_Scene,R_Scene,Points_L,Points_R,PtTotal,blockFile,Instructions_Loop.thisRepN,Instructions_Loop.thisTrialN,Instructions_Loop.thisN,Instructions_Loop.thisIndex,Redo_Instructions_Loop.thisRepN,Redo_Instructions_Loop.thisTrialN,Redo_Instructions_Loop.thisN,Redo_Instructions_Loop.thisIndex,Practice_Encoding_Loop.thisRepN,Practice_Encoding_Loop.thisTrialN,Practice_Encoding_Loop.thisN,Practice_Encoding_Loop.thisIndex,Practice_Response_Fail_Loop.thisRepN,Practice_Response_Fail_Loop.thisTrialN,Practice_Response_Fail_Loop.thisN,Practice_Response_Fail_Loop.thisIndex,Practice_FB_Loop.thisRepN,Practice_FB_Loop.thisTrialN,Practice_FB_Loop.thisN,Practice_FB_Loop.thisIndex,Practice_Attention_Loop.thisRepN,Practice_Attention_Loop.thisTrialN,Practice_Attention_Loop.thisN,Practice_Attention_Loop.thisIndex,Practice_EncBrk_Loop.thisRepN,Practice_EncBrk_Loop.thisTrialN,Practice_EncBrk_Loop.thisN,Practice_EncBrk_Loop.thisIndex,Encoding_Loop.thisRepN,Encoding_Loop.thisTrialN,Encoding_Loop.thisN,Encoding_Loop.thisIndex,EncStim_Loop.thisRepN,EncStim_Loop.thisTrialN,EncStim_Loop.thisN,EncStim_Loop.thisIndex,Response_Fail_Loop.thisRepN,Response_Fail_Loop.thisTrialN,Response_Fail_Loop.thisN,Response_Fail_Loop.thisIndex,FB_Loop.thisRepN,FB_Loop.thisTrialN,FB_Loop.thisN,FB_Loop.thisIndex,Attention_Loop.thisRepN,Attention_Loop.thisTrialN,Attention_Loop.thisN,Attention_Loop.thisIndex,EncBrk_Loop.thisRepN,EncBrk_Loop.thisTrialN,EncBrk_Loop.thisN,EncBrk_Loop.thisIndex,Transition_Enc.keys,Transition_Enc.rt,Encoding_Resp.started,Encoding_Resp.stopped,Encoding_Resp.keys,Encoding_Resp.rt,R_Point_FB_Stim.started,Attn_resp.keys,Attn_resp.rt,Progress_Tracker.started,EncBrk_Resp.keys,EncBrk_Resp.rt,participant,Group,date,expName,psychopyVersion,frameRate,
1301.jpg,1070.jpg,2 Points,2 Points,337 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,13,13,13,,,,,,,,,,,,,,,,,,,1258.666894374881,,q,1.8991111658979207,1260.6408977499232,1,2.0010805421043187,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
7920.jpg,9102.jpg,3 Points,3 Points,340 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,14,14,14,,,,,,,,,,,,,,,,,,,1266.9708101670258,,p,2.690784541191533,1269.731722916942,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
5455.jpg,5220.jpg,0 Points,0 Points,340 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,15,15,15,,,,,,,,,,,,,,,,,,,1273.9709143340588,,q,2.8348165419884026,1276.8693307500798,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
3350.jpg,3210.jpg,1 Point,1 Point,341 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,16,16,16,,,,,,,,,,,,,,,,,,,1281.1176779998932,,q,1.8231516249943525,1283.0054964590818,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
2560.jpg,5270.jpg,4 Points,4 Points,345 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,17,17,17,,,,,,,,,,,,,,,,,,,1287.2705502500758,,p,2.269993833033368,1289.6065189170185,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
9584.jpg,3400.jpg,2 Points,2 Points,347 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,18,18,18,,,,,,,,,,,,,,,,,,,1293.8611512919888,,p,1.8725841660052538,1295.8040795419365,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
5760.jpg,1602.jpg,1 Point,1 Point,348 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,19,19,19,,,,,,,,,,,,,,,,,,,1300.0605739168823,,q,0.8475649589672685,1300.9730479170103,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
7230.jpg,7570.jpg,5 Points,5 Points,353 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,20,20,20,,,,,,,,,,,,,,,,,,,1305.2270228751004,,p,1.96170458314009,1307.2775189168751,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
1022.jpg,6930.jpg,1 Point,1 Point,354 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,21,21,21,,,,,,,,,,,,,,,,,,,1311.5141343749128,,q,0.9535218339879066,1312.5415961670224,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
8340.jpg,7546.jpg,2 Points,2 Points,356 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,22,22,22,,,,,,,,,,,,,,,,,,,1316.784511209,,p,1.3235471670050174,1318.175051084021,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
6243.jpg,2752.jpg,2 Points,2 Points,358 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,23,23,23,,,,,,,,,,,,,,,,,,,1322.4179142920766,,q,1.2745671670418233,1323.7527429999318,,,1334.2578174169175,space,3.162841333076358,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
7280.jpg,7160.jpg,0 Points,0 Points,358 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,1340.7404457919765,,q,2.398202500073239,1343.2284670420922,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
2580.jpg,8300.jpg,3 Points,3 Points,361 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,1,1,1,,,,,,,,,,,,,,,,,,,1347.4651073750574,,q,2.156130208168179,1349.691193375038,3,2.5452054999768734,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
5972.jpg,6838.jpg,5 Points,5 Points,366 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,2,2,2,,,,,,,,,,,,,,,,,,,1356.5460551669821,,p,3.6256567500531673,1360.2376773338765,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
5621.jpg,5534.jpg,3 Points,3 Points,369 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,3,3,3,,,,,,,,,,,,,,,,,,,1364.4813610420097,,q,1.5061197499744594,1366.0658298749477,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
8480.jpg,6410.jpg,1 Point,1 Point,370 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,4,4,4,,,,,,,,,,,,,,,,,,,1370.3090428339783,,q,1.750489291967824,1372.1270438339561,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
2702.jpg,1590.jpg,5 Points,5 Points,375 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,5,5,5,,,,,,,,,,,,,,,,,,,1376.371547125047,,q,1.0238220421597362,1377.473269250011,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
1275.jpg,3150.jpg,1 Point,1 Point,376 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,6,6,6,,,,,,,,,,,,,,,,,,,1381.712040750077,,p,2.6099214998539537,1384.3971513339784,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
1910.jpg,2575.jpg,2 Points,2 Points,378 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,7,7,7,,,,,,,,,,,,,,,,,,,1388.6423099169042,,p,1.6558117920067161,1390.3677445838694,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
2518.jpg,2381.jpg,1 Point,1 Point,382 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,8,8,8,,,,,,,,,,,,,,,,,,,1394.6176941669546,,p,1.321611125022173,1396.008675625082,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
6250.1.jpg,3301.jpg,0 Points,0 Points,382 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,9,9,9,,,,,,,,,,,,,,,,,,,1400.2677385420538,,q,1.0944512919522822,1401.4331833340693,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
7234.jpg,5533.jpg,3 Points,3 Points,385 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,10,10,10,,,,,,,,,,,,,,,,,,,1405.6878477500286,,q,1.9782413330394775,1407.7380772500765,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
9920.jpg,3068.jpg,5 Points,5 Points,390 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,11,11,11,,,,,,,,,,,,,,,,,,,1411.9879307919182,,p,2.1094552089925855,1414.16261737491,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
3022.jpg,2352.2.jpg,0 Points,0 Points,390 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,12,12,12,,,,,,,,,,,,,,,,,,,1418.4217789999675,,p,1.9399867081083357,1420.4320603339002,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
8250.jpg,1313.jpg,4 Points,4 Points,394 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,13,13,13,,,,,,,,,,,,,,,,,,,1424.6805478748865,,q,1.6015790000092238,1426.3682174589485,2,2.538464083103463,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
2690.jpg,9360.jpg,1 Point,1 Point,395 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,14,14,14,,,,,,,,,,,,,,,,,,,1433.2240639170632,,q,1.6412822909187526,1434.9435870419256,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
9570.jpg,6610.jpg,0 Points,0 Points,395 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,15,15,15,,,,,,,,,,,,,,,,,,,1439.1943316669203,,None,,,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
3110.jpg,9000.jpg,4 Points,4 Points,399 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,16,16,16,,,,,,,,,,,,,,,,,,,1446.6867910840083,,q,1.01856975001283,1447.7694174589124,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
8465.jpg,8400.jpg,1 Point,1 Point,400 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,17,17,17,,,,,,,,,,,,,,,,,,,1452.0204504590947,,q,1.2136371659580618,1453.3029058340471,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
1540.jpg,2600.jpg,1 Point,1 Point,401 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,18,18,18,,,,,,,,,,,,,,,,,,,1457.553545749979,,q,1.0312129580415785,1458.6496675419621,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
2276.jpg,6540.jpg,3 Points,3 Points,404 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,19,19,19,,,,,,,,,,,,,,,,,,,1462.895752334036,,p,1.7386432921048254,1464.6976950000972,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
5030.jpg,1670.jpg,3 Points,3 Points,407 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,20,20,20,,,,,,,,,,,,,,,,,,,1468.9601815000642,,p,0.9600950840394944,1469.984447625,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
9040.jpg,1120.jpg,3 Points,3 Points,410 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,21,21,21,,,,,,,,,,,,,,,,,,,1474.2363640419208,,q,1.275517791043967,1475.5812317919917,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
3220.jpg,3063.jpg,5 Points,5 Points,415 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,22,22,22,,,,,,,,,,,,,,,,,,,1479.8429731670767,,p,1.4530190411023796,1481.3570054590236,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
8117.jpg,2880.jpg,5 Points,5 Points,420 Points,PS1_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,23,23,23,,,,,,,,,,,,,,,,,,,1485.609522792045,,q,1.4471833752468228,1487.1222332499456,,,1497.5942051250022,space,8.709692874923348,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
4274.jpg,8160.jpg,2 Points,2 Points,422 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,1509.6221147920005,,p,2.025849417084828,1511.7249669590965,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
6314.jpg,O022.jpg,2 Points,2 Points,424 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,1,1,1,,,,,,,,,,,,,,,,,,,1515.963539917022,,p,1.1789315829519182,1517.2451717918739,2,1.7475850828923285,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
1560.jpg,8185.jpg,0 Points,0 Points,424 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,2,2,2,,,,,,,,,,,,,,,,,,,1523.312192125013,,p,1.7345086249988526,1525.1154836250935,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
2850.jpg,4532.jpg,3 Points,3 Points,427 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,3,3,3,,,,,,,,,,,,,,,,,,,1529.358528458979,,q,1.3195479582063854,1530.751137208892,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
1390.jpg,9421.jpg,2 Points,2 Points,429 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,4,4,4,,,,,,,,,,,,,,,,,,,1535.0085622090846,,p,1.453863708069548,1536.5296028750017,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
9800.jpg,9433.jpg,1 Point,1 Point,430 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,5,5,5,,,,,,,,,,,,,,,,,,,1540.7767189589795,,p,1.3182746251113713,1542.1579233340453,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
8161.jpg,1900.jpg,4 Points,4 Points,434 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,6,6,6,,,,,,,,,,,,,,,,,,,1546.408637125045,,q,1.4945528751704842,1547.9766089168843,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
1112.jpg,6230.jpg,3 Points,3 Points,437 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,7,7,7,,,,,,,,,,,,,,,,,,,1552.2347323750146,,p,1.3804690830875188,1553.686736417003,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
1111.jpg,1040.jpg,0 Points,0 Points,437 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,8,8,8,,,,,,,,,,,,,,,,,,,1557.9304365839344,,p,1.220010583056137,1559.2267613750882,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
5622.jpg,9156.jpg,4 Points,4 Points,441 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,9,9,9,,,,,,,,,,,,,,,,,,,1563.461090875091,,q,1.921475333161652,1565.4691512500867,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
2681.jpg,7100.jpg,3 Points,3 Points,444 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,10,10,10,,,,,,,,,,,,,,,,,,,1569.7091819590423,,q,0.9767965420614928,1570.7657050839625,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
6821.jpg,9622.jpg,2 Points,2 Points,446 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,11,11,11,,,,,,,,,,,,,,,,,,,1575.012272916967,,q,1.8983094170689583,1576.9777766249608,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
9490.jpg,9210.jpg,1 Point,1 Point,447 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,12,12,12,,,,,,,,,,,,,,,,,,,1581.2378229589667,,q,1.0886035829316825,1582.3908238750882,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
4605.jpg,1510.jpg,4 Points,4 Points,451 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,13,13,13,,,,,,,,,,,,,,,,,,,1586.6540270000696,,q,1.3829147089272738,1588.105174416909,4,1.3169625408481807,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
2240.jpg,5010.jpg,5 Points,5 Points,456 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,14,14,14,,,,,,,,,,,,,,,,,,,1593.743695708923,,q,1.278353167232126,1595.107656084001,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
3102.jpg,F032.jpg,1 Point,1 Point,457 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,15,15,15,,,,,,,,,,,,,,,,,,,1599.339670416899,,q,1.458111000014469,1600.9013119589072,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
4100.jpg,6570.2.jpg,3 Points,3 Points,460 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,16,16,16,,,,,,,,,,,,,,,,,,,1605.1070953749586,,p,2.1376633748877794,1607.3356154169887,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
2650.jpg,4531.jpg,5 Points,5 Points,465 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,17,17,17,,,,,,,,,,,,,,,,,,,1611.580962209031,,p,1.8403112920932472,1613.4967354170512,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
9320.jpg,9007.jpg,0 Points,0 Points,465 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,18,18,18,,,,,,,,,,,,,,,,,,,1617.7323479170445,,q,1.314764500129968,1619.1234949589707,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
8460.jpg,8330.jpg,0 Points,0 Points,465 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,19,19,19,,,,,,,,,,,,,,,,,,,1623.35928241699,,p,1.5171742499805987,1624.94500241708,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
2570.jpg,5500.jpg,3 Points,3 Points,468 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,20,20,20,,,,,,,,,,,,,,,,,,,1629.2062393340748,,q,0.7274614160414785,1630.01248949999,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
6190.jpg,3120.jpg,5 Points,5 Points,473 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,21,21,21,,,,,,,,,,,,,,,,,,,1634.2633239999413,,q,1.3501113750971854,1635.6964049169328,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
2200.jpg,4598.jpg,1 Point,1 Point,474 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,22,22,22,,,,,,,,,,,,,,,,,,,1639.941491292091,,p,1.4151512500829995,1641.429361042101,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
1303.jpg,2000.jpg,0 Points,0 Points,474 Points,PS1_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,23,23,23,,,,,,,,,,,,,,,,,,,1645.6689055000897,,q,1.8400213751010597,1647.578991208924,,,1658.0413537090644,space,2.4660139579791576,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
9010.jpg,9253.jpg,0 Points,0 Points,474 Points,PS1_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,,,,,,1663.8248069589026,,p,1.331045666942373,1665.22796770907,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
1302.jpg,2700.jpg,3 Points,3 Points,477 Points,PS1_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,1,1,1,,,,,,,,,,,,,,,,,,,1669.4820693749934,,q,1.1705447919666767,1670.7184407089371,3,1.571246333187446,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
2030.jpg,2495.jpg,0 Points,0 Points,477 Points,PS1_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,2,2,2,,,,,,,,,,,,,,,,,,,1676.6114064999856,,q,1.0397408329881728,1677.7301529170945,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
2110.jpg,7260.jpg,5 Points,5 Points,482 Points,PS1_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,3,3,3,,,,,,,,,,,,,,,,,,,1681.9787235420663,,q,0.8804922089911997,1682.9258171669208,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
2053.jpg,9415.jpg,4 Points,4 Points,486 Points,PS1_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,4,4,4,,,,,,,,,,,,,,,,,,,1687.1745885838754,,p,1.8714707079343498,1689.1112322090194,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
6211.jpg,9611.jpg,3 Points,3 Points,489 Points,PS1_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,5,5,5,,,,,,,,,,,,,,,,,,,1693.3646315000951,,q,1.03760483302176,1694.4633199588861,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
8350.jpg,7190.jpg,5 Points,5 Points,494 Points,PS1_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,6,6,6,,,,,,,,,,,,,,,,,,,1698.7277696249075,,q,0.7319586251396686,1699.541119792033,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
9340.jpg,6910.jpg,0 Points,0 Points,494 Points,PS1_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,7,7,7,,,,,,,,,,,,,,,,,,,1703.798094458878,,q,1.030242333887145,1704.9041839169804,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
4533.jpg,2385.jpg,3 Points,3 Points,497 Points,PS1_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,8,8,8,,,,,,,,,,,,,,,,,,,1709.1445525418967,,p,1.3059562090784311,1710.5226239999756,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
5940.jpg,9411.jpg,0 Points,0 Points,497 Points,PS1_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,9,9,9,,,,,,,,,,,,,,,,,,,1714.7709433340933,,p,1.6795083340257406,1716.520319875097,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
2220.jpg,2010.jpg,5 Points,5 Points,502 Points,PS1_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,10,10,10,,,,,,,,,,,,,,,,,,,1720.7634067500476,,q,0.9113823338411748,1721.7479315840174,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
9500.jpg,6360.jpg,1 Point,1 Point,503 Points,PS1_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,11,11,11,,,,,,,,,,,,,,,,,,,1725.9920887919143,,p,1.7541719160508364,1727.8152380839456,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
2092.jpg,2210.jpg,0 Points,0 Points,503 Points,PS1_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,12,12,12,,,,,,,,,,,,,,,,,,,1732.053540624911,,q,1.4456835000310093,1733.5686510419473,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
9530.jpg,9220.jpg,1 Point,1 Point,504 Points,PS1_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,13,13,13,,,,,,,,,,,,,,,,,,,1737.817506249994,,p,1.4100482501089573,1739.2888562500011,1,1.2681603748351336,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
9254.jpg,9290.jpg,2 Points,2 Points,506 Points,PS1_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,14,14,14,,,,,,,,,,,,,,,,,,,1744.8669767919928,,q,1.7660314170643687,1746.696178500075,,,,,,271420,A,2024-08-01_09h16.58.518,EPIDM,2023.1.2,None,
